x,y
0.08687422669540937,0.015984395344421917
0.08669464670713997,0.02169872322612686
0.08615661546250318,0.0273904992663108
0.08526225632501849,0.033037260625268246
0.08401509892160772,0.03861672211567528
0.08242006521277011,0.04410686415204274
0.08048345006785287,0.04948601965196041
0.07821289642207768,0.05473295954617251
0.07561736511336713,0.05982697656001537
0.07270709951801123,0.06474796693557039
0.06949358512474098,0.06947650977201189
0.06598950420675151,0.07399394367103017
0.0622086857705639,0.07828244038484505
0.058166050979254064,0.0823250751761549
0.05387755426543917,0.08610589361234253
0.049360120366420894,0.08960997453033198
0.04463157752997939,0.09282348892360223
0.03971058715442437,0.09573375451895814
0.034616570140581504,0.09832928582766869
0.02936963024636941,0.10059983947344388
0.023990474746451752,0.10253645461836111
0.018500332710084277,0.10413148832719872
0.01292087121967724,0.1053786457306095
0.0072741098607198035,0.10627300486809418
0.0015823338205358571,0.10681103611273098
-0.004131994061169093,0.10699061610100037
-0.009846321942874024,0.10681103611273098
-0.015538097983057969,0.10627300486809417
-0.021184859342015423,0.10537864573060948
-0.026764320832422445,0.10413148832719872
-0.03225446286878992,0.10253645461836111
-0.03763361836870757,0.10059983947344388
-0.04288055826291967,0.09832928582766869
-0.047974575276762535,0.09573375451895812
-0.05289556565231756,0.09282348892360222
-0.05762410848875904,0.08960997453033198
-0.062141542387777325,0.08610589361234253
-0.06643003910159222,0.0823250751761549
-0.07047267389290206,0.07828244038484504
-0.0742534923290897,0.07399394367103015
-0.07775757324707913,0.06947650977201189
-0.0809710876403494,0.06474796693557039
-0.08388135323570531,0.05982697656001536
-0.08647688454441585,0.05473295954617248
-0.08874743819019104,0.049486019651960395
-0.09068405333510829,0.044106864152042714
-0.09227908704394588,0.03861672211567528
-0.09352624444735666,0.03303726062526824
-0.09442060358484135,0.027390499266310785
-0.09495863482947814,0.02169872322612684
-0.09513821481774754,0.01598439534442189
-0.09495863482947814,0.010270067462716977
-0.09442060358484135,0.004578291422533031
-0.09352624444735665,-0.0010684699364244266
-0.09227908704394588,-0.006647931426831465
-0.09068405333510826,-0.012138073463198937
-0.08874743819019103,-0.01751722896311662
-0.08647688454441585,-0.02276416885732867
-0.08388135323570528,-0.027858185871171542
-0.08097108764034938,-0.03277917624672656
-0.07775757324707912,-0.03750771908316808
-0.07425349232908966,-0.042025152982186356
-0.07047267389290206,-0.04631364969600123
-0.0664300391015922,-0.050356284487311054
-0.062141542387777325,-0.05413710292349869
-0.057624108488759054,-0.05764118384148813
-0.05289556565231752,-0.060854698234758406
-0.047974575276762535,-0.06376496383011429
-0.042880558262919616,-0.06636049513882487
-0.03763361836870756,-0.06863104878460004
-0.03225446286878992,-0.07056766392951727
-0.02676432083242241,-0.07216269763835488
-0.02118485934201541,-0.07340985504176566
-0.015538097983057912,-0.07430421417925034
-0.009846321942874006,-0.07484224542388714
-0.004131994061169095,-0.07502182541215653
0.0015823338205358962,-0.07484224542388714
0.0072741098607198,-0.07430421417925034
0.012920871219677296,-0.07340985504176564
0.018500332710084298,-0.07216269763835488
0.02399047474645173,-0.07056766392951729
0.029369630246369453,-0.06863104878460002
0.034616570140581504,-0.06636049513882485
0.039710587154424416,-0.06376496383011426
0.04463157752997939,-0.06085469823475839
0.04936012036642094,-0.0576411838414881
0.0538775542654392,-0.05413710292349866
0.05816605097925405,-0.050356284487311054
0.062208685770563925,-0.046313649696001186
0.06598950420675152,-0.04202515298218633
0.069493585124741,-0.03750771908316801
0.07270709951801124,-0.03277917624672652
0.07561736511336713,-0.027858185871171542
0.07821289642207771,-0.02276416885732863
0.08048345006785287,-0.017517228963116565
0.08242006521277014,-0.012138073463198853
0.08401509892160772,-0.006647931426831417
0.08526225632501849,-0.0010684699364244162
0.08615661546250318,0.004578291422533078
0.08669464670713997,0.010270067462716984
0.08687422669540937,0.015984395344421896
