x,y
0.09244743815918048,0.01784207931870454
0.09226785817091109,0.023556407200409482
0.0917298269262743,0.02924818324059342
0.0908354677887896,0.034894944599550864
0.08958831038537883,0.0404744060899579
0.08799327667654122,0.04596454812632536
0.08605666153162399,0.051343703626243034
0.0837861078858488,0.056590643520455126
0.08119057657713824,0.061684660534298
0.07828031098178234,0.06660565090985301
0.07506679658851209,0.07133419374629452
0.07156271567052262,0.0758516276453128
0.067781897234335,0.08014012435912768
0.06373926244302516,0.08418275915043752
0.05945076572921028,0.08796357758662515
0.054933331830192,0.09146765850461461
0.0502047889937505,0.09468117289788486
0.04528379861819547,0.09759143849324076
0.040189781604352603,0.1001869698019513
0.03494284171014052,0.10245752344772649
0.029563686210222855,0.10439413859264374
0.024073544173855384,0.10598917230148133
0.018494082683448345,0.10723632970489211
0.012847321324490908,0.10813068884237681
0.007155545284306962,0.10866872008701359
0.0014412174026020117,0.10884830007528298
-0.00427311047910292,0.10866872008701359
-0.009964886519286864,0.10813068884237678
-0.01561164787824432,0.10723632970489211
-0.02119110936865134,0.10598917230148133
-0.026681251405018813,0.10439413859264374
-0.03206040690493647,0.10245752344772649
-0.03730734679914857,0.1001869698019513
-0.042401363812991436,0.09759143849324073
-0.04732235418854645,0.09468117289788483
-0.05205089702498794,0.09146765850461461
-0.05656833092400622,0.08796357758662515
-0.06085682763782112,0.08418275915043752
-0.06489946242913094,0.08014012435912765
-0.06868028086531859,0.07585162764531278
-0.07218436178330802,0.07133419374629452
-0.07539787617657828,0.06660565090985301
-0.0783081417719342,0.06168466053429798
-0.08090367308064474,0.056590643520455106
-0.08317422672641993,0.05134370362624301
-0.08511084187133718,0.04596454812632533
-0.08670587558017477,0.0404744060899579
-0.08795303298358555,0.034894944599550864
-0.08884739212107023,0.029248183240593403
-0.08938542336570703,0.02355640720040946
-0.08956500335397642,0.01784207931870451
-0.08938542336570703,0.012127751436999599
-0.08884739212107023,0.006435975396815653
-0.08795303298358553,0.0007892140378581956
-0.08670587558017477,-0.004790247452548843
-0.08511084187133715,-0.010280389488916315
-0.08317422672641991,-0.015659544988833998
-0.08090367308064474,-0.02090648488304605
-0.07830814177193417,-0.02600050189688892
-0.07539787617657827,-0.030921492272443944
-0.072184361783308,-0.03565003510888545
-0.06868028086531855,-0.04016746900790374
-0.06489946242913094,-0.0444559657217186
-0.060856827637821104,-0.048498600513028435
-0.05656833092400622,-0.05227941894921607
-0.052050897024987955,-0.05578349986720551
-0.04732235418854641,-0.05899701426047579
-0.042401363812991436,-0.06190727985583167
-0.037307346799148516,-0.06450281116454226
-0.03206040690493646,-0.06677336481031743
-0.026681251405018813,-0.06870997995523465
-0.021191109368651304,-0.07030501366407227
-0.015611647878244303,-0.07155217106748304
-0.009964886519286807,-0.07244653020496772
-0.004273110479102901,-0.07298456144960452
0.0014412174026020095,-0.07316414143787392
0.007155545284307001,-0.07298456144960452
0.012847321324490905,-0.07244653020496772
0.0184940826834484,-0.07155217106748302
0.0240735441738554,-0.07030501366407227
0.029563686210222834,-0.06870997995523467
0.03494284171014056,-0.0667733648103174
0.040189781604352603,-0.06450281116454223
0.04528379861819552,-0.061907279855831644
0.0502047889937505,-0.05899701426047577
0.05493333183019204,-0.05578349986720548
0.059450765729210306,-0.05227941894921604
0.06373926244302515,-0.048498600513028435
0.06778189723433503,-0.04445596572171856
0.07156271567052264,-0.04016746900790371
0.07506679658851212,-0.03565003510888538
0.07828031098178236,-0.030921492272443903
0.08119057657713824,-0.02600050189688892
0.08378610788584882,-0.020906484883046007
0.08605666153162399,-0.015659544988833943
0.08799327667654125,-0.010280389488916231
0.08958831038537883,-0.0047902474525487945
0.0908354677887896,0.000789214037858206
0.0917298269262743,0.0064359753968157
0.09226785817091109,0.012127751436999606
0.09244743815918048,0.017842079318704518
